"disp:0","disp:1","mesh_model_coordinates:0","mesh_model_coordinates:1","mesh_model_coordinates:2","stress_x:0","stress_x:1","stress_y:0","stress_y:1"
0.019483,-0.00012786,0.019916,-0.23742,0,0.78079,-0.027969,-0.027969,0.040466
0.019674,-0.00012823,0.025081,-0.23748,0,0.79227,-0.026524,-0.026524,0.042829
0.019867,-0.00012848,0.030221,-0.23753,0,0.80325,-0.02517,-0.02517,0.045205
0.020062,-0.00012861,0.03536,-0.23759,0,0.81373,-0.023901,-0.023901,0.047603
0.020261,-0.00012862,0.040525,-0.23764,0,0.82372,-0.022715,-0.022715,0.050027
0.020458,-0.0001285,0.045599,-0.2377,0,0.8332,-0.021609,-0.021609,0.052474
0.020657,-0.00012827,0.050672,-0.23775,0,0.84226,-0.020571,-0.020571,0.05497
0.020861,-0.00012793,0.055815,-0.23781,0,0.85096,-0.019591,-0.019591,0.057532
0.021064,-0.00012748,0.060888,-0.23787,0,0.85927,-0.018672,-0.018672,0.060152
0.021269,-0.00012691,0.065961,-0.23792,0,0.86722,-0.017807,-0.017807,0.062838
0.021477,-0.00012624,0.071054,-0.23798,0,0.87488,-0.016986,-0.016986,0.065623
0.021689,-0.00012545,0.076237,-0.23803,0,0.88231,-0.016203,-0.016203,0.068525
0.021904,-0.00012455,0.08143,-0.23809,0,0.88947,-0.015459,-0.015459,0.071538
0.02212,-0.00012354,0.086615,-0.23814,0,0.89631,-0.014757,-0.014757,0.07464
0.022334,-0.00012244,0.091717,-0.2382,0,0.90281,-0.014096,-0.014096,0.07782
0.022549,-0.00012123,0.096795,-0.23825,0,0.90903,-0.01347,-0.01347,0.0811
0.022766,-0.00011991,0.10192,-0.23831,0,0.91502,-0.012872,-0.012872,0.084514
0.022985,-0.00011848,0.10706,-0.23837,0,0.92079,-0.0123,-0.0123,0.088058
0.023203,-0.00011695,0.11213,-0.23842,0,0.92631,-0.011754,-0.011754,0.091722
0.023423,-0.00011531,0.11725,-0.23848,0,0.93159,-0.011232,-0.011232,0.095514
0.023641,-0.00011359,0.12229,-0.23853,0,0.93658,-0.010737,-0.010737,0.099379
0.023849,-0.00011182,0.12707,-0.23859,0,0.94125,-0.010271,-0.010271,0.10329
0.024062,-0.00010994,0.13194,-0.23864,0,0.94575,-0.0098189,-0.0098189,0.10737
0.024281,-0.00010791,0.13695,-0.2387,0,0.95011,-0.009377,-0.009377,0.11163
0.024491,-0.00010584,0.14173,-0.23876,0,0.95424,-0.0089517,-0.0089517,0.116
0.024705,-0.00010365,0.14658,-0.23881,0,0.95822,-0.0085354,-0.0085354,0.12058
0.024927,-0.00010128,0.15163,-0.23887,0,0.96207,-0.0081232,-0.0081232,0.12538
0.02514,-9.8897e-05,0.15642,-0.23892,0,0.96574,-0.0077203,-0.0077203,0.13036
0.025362,-9.631e-05,0.16143,-0.23898,0,0.96924,-0.007323,-0.007323,0.13555
0.025578,-9.3665e-05,0.16629,-0.23903,0,0.97255,-0.0069321,-0.0069321,0.14091
0.02579,-9.0941e-05,0.17107,-0.23909,0,0.97567,-0.0065474,-0.0065474,0.14645
0.026011,-8.8003e-05,0.17603,-0.23915,0,0.97865,-0.0061614,-0.0061614,0.15228
0.026227,-8.5001e-05,0.18087,-0.2392,0,0.98146,-0.0057769,-0.0057769,0.15833
0.026442,-8.188e-05,0.18569,-0.23926,0,0.98406,-0.0053954,-0.0053954,0.16457
0.026656,-7.8644e-05,0.19047,-0.23931,0,0.9865,-0.0050127,-0.0050127,0.17107
0.026872,-7.5233e-05,0.19531,-0.23937,0,0.98878,-0.0046248,-0.0046248,0.1779
0.02709,-7.1649e-05,0.20019,-0.23942,0,0.99089,-0.0042318,-0.0042318,0.18504
0.027303,-6.7976e-05,0.20497,-0.23948,0,0.99283,-0.0038325,-0.0038325,0.19255
0.027528,-6.3943e-05,0.21002,-0.23954,0,0.99461,-0.0034219,-0.0034219,0.20054
0.027748,-5.9827e-05,0.21494,-0.23959,0,0.99618,-0.0030084,-0.0030084,0.20885
0.02796,-5.5644e-05,0.21973,-0.23965,0,0.99752,-0.0025977,-0.0025977,0.21746
0.028182,-5.1093e-05,0.22472,-0.2397,0,0.99866,-0.002186,-0.002186,0.22659
0.028399,-4.6435e-05,0.22961,-0.23976,0,0.99954,-0.0018139,-0.0018139,0.23608
0.028608,-4.3212e-05,0.23435,-0.23944,0,1.0001,-0.0014622,-0.0014622,0.24581
0.028813,-3.9482e-05,0.23903,-0.23913,0,1.0003,-0.0011354,-0.0011354,0.25317
0.028803,-5.8072e-05,0.23899,-0.23405,0,1.0002,-0.0010242,-0.0010242,0.25507
0.02879,-7.7558e-05,0.23894,-0.2288,0,1.0001,-0.0011305,-0.0011305,0.25391
0.028775,-9.7091e-05,0.2389,-0.22362,0,1.0001,-0.0013123,-0.0013123,0.2525
0.028758,-0.00011554,0.23886,-0.21884,0,1.0001,-0.0015237,-0.0015237,0.25092
0.028738,-0.00013439,0.23882,-0.21405,0,1.0001,-0.0017289,-0.0017289,0.24914
0.028715,-0.0001545,0.23878,-0.20906,0,1.0001,-0.0019251,-0.0019251,0.24707
0.028688,-0.00017619,0.23874,-0.20381,0,1.0002,-0.0021271,-0.0021271,0.24472
0.028659,-0.00019761,0.2387,-0.19879,0,1.0002,-0.0023318,-0.0023318,0.24218
0.02863,-0.00021864,0.23866,-0.194,0,1.0002,-0.0025144,-0.0025144,0.23947
0.028595,-0.00024179,0.23862,-0.18889,0,1.0002,-0.0026787,-0.0026787,0.23648
0.028558,-0.00026618,0.23858,-0.18368,0,1.0002,-0.0028397,-0.0028397,0.23324
0.02852,-0.00028994,0.23854,-0.17877,0,1.0002,-0.002982,-0.002982,0.22985
0.028478,-0.00031567,0.2385,-0.17364,0,1.0003,-0.0031006,-0.0031006,0.22623
0.028433,-0.0003427,0.23846,-0.16844,0,1.0003,-0.0032097,-0.0032097,0.22241
0.028389,-0.00036899,0.23842,-0.16356,0,1.0003,-0.0033001,-0.0033001,0.21848
0.02834,-0.0003976,0.23838,-0.15842,0,1.0004,-0.0033713,-0.0033713,0.21438
0.02829,-0.00042645,0.23834,-0.15343,0,1.0004,-0.0034265,-0.0034265,0.21013
0.028238,-0.00045666,0.23829,-0.14838,0,1.0004,-0.0034537,-0.0034537,0.2057
0.028181,-0.00048929,0.23825,-0.14312,0,1.0004,-0.0034535,-0.0034535,0.20104
0.028123,-0.00052316,0.23821,-0.13786,0,1.0005,-0.0034348,-0.0034348,0.19623
0.028063,-0.00055744,0.23817,-0.13271,0,1.0005,-0.0034042,-0.0034042,0.19142
0.028005,-0.00059109,0.23813,-0.12784,0,1.0005,-0.0033499,-0.0033499,0.1866
0.027942,-0.00062816,0.23809,-0.12263,0,1.0005,-0.0032673,-0.0032673,0.18163
0.027877,-0.00066601,0.23805,-0.1175,0,1.0006,-0.0031689,-0.0031689,0.17659
0.027814,-0.00070329,0.23801,-0.1126,0,1.0006,-0.0030512,-0.0030512,0.17158
0.027747,-0.00074358,0.23797,-0.10747,0,1.0006,-0.0029158,-0.0029158,0.16655
0.027683,-0.0007824,0.23793,-0.10267,0,1.0006,-0.0027607,-0.0027607,0.1615
0.027613,-0.00082514,0.23789,-0.097536,0,1.0006,-0.0025837,-0.0025837,0.15641
0.027544,-0.00086727,0.23785,-0.092624,0,1.0007,-0.0023969,-0.0023969,0.15136
0.027477,-0.00090948,0.23781,-0.087834,0,1.0007,-0.002196,-0.002196,0.14637
0.027405,-0.00095475,0.23777,-0.08283,0,1.0007,-0.0019755,-0.0019755,0.14132
0.027333,-0.001001,0.23773,-0.077847,0,1.0007,-0.0017322,-0.0017322,0.13618
0.027256,-0.0010511,0.23768,-0.072597,0,1.0007,-0.0014628,-0.0014628,0.13093
0.027178,-0.0011026,0.23764,-0.067322,0,1.0007,-0.0011729,-0.0011729,0.12564
0.027099,-0.0011554,0.2376,-0.062059,0,1.0007,-0.00087127,-0.00087127,0.12044
0.027022,-0.0012077,0.23756,-0.056969,0,1.0007,-0.00056697,-0.00056697,0.11542
0.026947,-0.0012593,0.23752,-0.052051,0,1.0007,-0.00026216,-0.00026216,0.11061
0.026872,-0.0013115,0.23748,-0.047194,0,1.0007,4.4811e-05,4.4811e-05,0.10595
0.026798,-0.0013639,0.23744,-0.042404,0,1.0007,0.00035795,0.00035795,0.10138
0.026722,-0.0014186,0.2374,-0.037502,0,1.0007,0.00068925,0.00068925,0.096778
0.026641,-0.0014779,0.23736,-0.032284,0,1.0007,0.0010443,0.0010443,0.092088
0.026559,-0.0015387,0.23732,-0.027035,0,1.0007,0.0014074,0.0014074,0.087469
0.02648,-0.0015975,0.23728,-0.022053,0,1.0007,0.0017669,0.0017669,0.083045
0.026401,-0.0016582,0.23724,-0.016996,0,1.0007,0.0021493,0.0021493,0.078718
0.026321,-0.0017213,0.23727,-0.011741,0,1.0006,0.0025374,0.0025374,0.074412
0.018913,-0.00016837,0.0045673,-0.23304,0,0.74649,-0.044131,-0.044131,0.031644
0.018734,-0.00017643,-0.0004308,-0.23206,0,0.73391,-0.047707,-0.047707,0.028926
0.019091,-0.00016927,0.009567,-0.23311,0,0.75894,-0.041277,-0.041277,0.034228
0.019273,-0.00017002,0.014628,-0.23318,0,0.77109,-0.039131,-0.039131,0.036674
0.019456,-0.00017061,0.019628,-0.23326,0,0.7827,-0.037123,-0.037123,0.039091
0.019645,-0.00017106,0.024716,-0.23333,0,0.79384,-0.035235,-0.035235,0.041506
0.019835,-0.00017135,0.02978,-0.23341,0,0.80451,-0.033465,-0.033465,0.043926
0.020028,-0.00017148,0.034843,-0.23348,0,0.8147,-0.031805,-0.031805,0.046359
0.020224,-0.00017147,0.039931,-0.23356,0,0.82443,-0.03025,-0.03025,0.048811
0.020419,-0.00017129,0.044931,-0.23363,0,0.83368,-0.028799,-0.028799,0.051278
0.020616,-0.00017097,0.049931,-0.2337,0,0.84252,-0.027436,-0.027436,0.053787
0.020817,-0.00017051,0.054998,-0.23378,0,0.85103,-0.026148,-0.026148,0.056355
0.021017,-0.0001699,0.059998,-0.23385,0,0.85917,-0.024938,-0.024938,0.058972
0.021219,-0.00016916,0.064998,-0.23393,0,0.86695,-0.023799,-0.023799,0.06165
0.021424,-0.00016827,0.070016,-0.234,0,0.87447,-0.022717,-0.022717,0.064419
0.021634,-0.00016724,0.075122,-0.23407,0,0.88176,-0.021684,-0.021684,0.067296
0.021845,-0.00016607,0.080237,-0.23415,0,0.8888,-0.020702,-0.020702,0.070277
0.022058,-0.00016476,0.085344,-0.23422,0,0.89552,-0.019775,-0.019775,0.073339
0.022269,-0.00016332,0.090371,-0.2343,0,0.90193,-0.018902,-0.018902,0.076474
0.02248,-0.00016175,0.095376,-0.23437,0,0.90806,-0.018075,-0.018075,0.079701
0.022694,-0.00016003,0.10042,-0.23444,0,0.91397,-0.017283,-0.017283,0.083055
0.02291,-0.00015818,0.10549,-0.23452,0,0.91967,-0.016526,-0.016526,0.08653
0.023125,-0.00015621,0.11049,-0.23459,0,0.92512,-0.015804,-0.015804,0.090118
0.023342,-0.00015409,0.11553,-0.23467,0,0.93035,-0.015113,-0.015113,0.093827
0.023557,-0.00015185,0.12049,-0.23474,0,0.93529,-0.014459,-0.014459,0.097603
0.023762,-0.00014957,0.12521,-0.23481,0,0.93993,-0.013841,-0.013841,0.10142
0.023971,-0.00014713,0.13002,-0.23489,0,0.9444,-0.013243,-0.013243,0.1054
0.024187,-0.00014451,0.13496,-0.23496,0,0.94873,-0.012658,-0.012658,0.10955
0.024394,-0.00014185,0.13967,-0.23504,0,0.95285,-0.012096,-0.012096,0.11381
0.024605,-0.00013902,0.14446,-0.23511,0,0.95681,-0.011546,-0.011546,0.11825
0.024824,-0.00013597,0.14944,-0.23518,0,0.96065,-0.011002,-0.011002,0.12292
0.025034,-0.00013289,0.15417,-0.23526,0,0.96432,-0.010472,-0.010472,0.12774
0.025252,-0.00012956,0.1591,-0.23533,0,0.96782,-0.0099486,-0.0099486,0.13277
0.025466,-0.00012616,0.1639,-0.23541,0,0.97114,-0.0094351,-0.0094351,0.13795
0.025675,-0.00012266,0.16862,-0.23548,0,0.97428,-0.0089299,-0.0089299,0.14332
0.025894,-0.00011889,0.17351,-0.23556,0,0.97728,-0.008424,-0.008424,0.14895
0.026106,-0.00011503,0.17829,-0.23563,0,0.98012,-0.007921,-0.007921,0.15479
0.026319,-0.00011103,0.18304,-0.2357,0,0.98276,-0.0074225,-0.0074225,0.16081
0.026529,-0.00010688,0.18776,-0.23578,0,0.98524,-0.0069231,-0.0069231,0.16707
0.026743,-0.00010251,0.19253,-0.23585,0,0.98757,-0.0064175,-0.0064175,0.17364
0.026958,-9.7923e-05,0.19734,-0.23593,0,0.98973,-0.0059059,-0.0059059,0.1805
0.027168,-9.3225e-05,0.20206,-0.236,0,0.99174,-0.0053857,-0.0053857,0.18772
0.027391,-8.8078e-05,0.20704,-0.23607,0,0.99358,-0.0048502,-0.0048502,0.19538
0.027607,-8.2826e-05,0.2119,-0.23615,0,0.99523,-0.0043091,-0.0043091,0.20334
0.027817,-7.749e-05,0.21662,-0.23622,0,0.99666,-0.0037653,-0.0037653,0.21159
0.028036,-7.1694e-05,0.22155,-0.2363,0,0.99789,-0.0032092,-0.0032092,0.22031
0.02825,-6.5762e-05,0.22636,-0.23637,0,0.99886,-0.0026829,-0.0026829,0.2293
0.028451,-6.2072e-05,0.23091,-0.23595,0,0.99954,-0.0021848,-0.0021848,0.23834
0.028648,-5.7794e-05,0.2354,-0.23554,0,0.99991,-0.0018215,-0.0018215,0.24503
0.028636,-7.8081e-05,0.23534,-0.23053,0,0.99998,-0.0018729,-0.0018729,0.24662
0.028621,-9.9341e-05,0.23529,-0.22536,0,0.99993,-0.002221,-0.002221,0.24534
0.028603,-0.00012065,0.23523,-0.22027,0,0.99991,-0.0026025,-0.0026025,0.24384
0.028583,-0.00014081,0.23518,-0.21554,0,0.99991,-0.0029815,-0.0029815,0.24217
0.028561,-0.00016138,0.23513,-0.21082,0,0.99992,-0.0033472,-0.0033472,0.24032
0.028536,-0.00018328,0.23507,-0.2059,0,0.99995,-0.0037144,-0.0037144,0.23819
0.028507,-0.00020683,0.23502,-0.20074,0,0.99998,-0.004089,-0.004089,0.23579
0.028477,-0.00023005,0.23496,-0.19579,0,1,-0.004452,-0.004452,0.23324
0.028445,-0.00025283,0.23491,-0.19107,0,1,-0.0047855,-0.0047855,0.23053
0.028409,-0.0002778,0.23486,-0.18603,0,1.0001,-0.005104,-0.005104,0.22756
0.02837,-0.00030402,0.2348,-0.1809,0,1.0001,-0.0054139,-0.0054139,0.22437
0.028331,-0.00032951,0.23475,-0.17607,0,1.0002,-0.0056965,-0.0056965,0.22103
0.028288,-0.00035701,0.23469,-0.17102,0,1.0002,-0.0059541,-0.0059541,0.21749
0.028241,-0.00038578,0.23464,-0.16589,0,1.0003,-0.0061965,-0.0061965,0.21378
0.028196,-0.00041371,0.23458,-0.16108,0,1.0003,-0.0064106,-0.0064106,0.20996
0.028146,-0.00044399,0.23453,-0.15603,0,1.0003,-0.0065981,-0.0065981,0.206
0.028095,-0.00047442,0.23448,-0.15111,0,1.0004,-0.0067605,-0.0067605,0.2019
0.028041,-0.00050618,0.23442,-0.14613,0,1.0004,-0.0068889,-0.0068889,0.19764
0.027984,-0.00054033,0.23437,-0.14096,0,1.0005,-0.0069889,-0.0069889,0.19317
0.027924,-0.00057565,0.23431,-0.13577,0,1.0005,-0.0070645,-0.0070645,0.18856
0.027864,-0.00061131,0.23426,-0.13071,0,1.0006,-0.0071149,-0.0071149,0.18397
0.027806,-0.00064626,0.23421,-0.1259,0,1.0006,-0.0071317,-0.0071317,0.17937
0.027742,-0.00068458,0.23415,-0.12078,0,1.0007,-0.0071161,-0.0071161,0.17463
0.027677,-0.00072359,0.2341,-0.11572,0,1.0007,-0.0070776,-0.0070776,0.16984
0.027613,-0.00076198,0.23404,-0.11089,0,1.0008,-0.0070103,-0.0070103,0.16507
0.027545,-0.00080329,0.23399,-0.10584,0,1.0008,-0.0069174,-0.0069174,0.16029
0.027481,-0.00084308,0.23394,-0.10111,0,1.0009,-0.0067979,-0.0067979,0.1555
0.02741,-0.0008867,0.23388,-0.096052,0,1.0009,-0.0066508,-0.0066508,0.15067
0.027342,-0.00092964,0.23383,-0.091209,0,1.0009,-0.0064863,-0.0064863,0.14588
0.027274,-0.0009726,0.23377,-0.086485,0,1.001,-0.0062989,-0.0062989,0.14115
0.027202,-0.0010185,0.23372,-0.081554,0,1.001,-0.0060846,-0.0060846,0.13637
0.02713,-0.0010654,0.23367,-0.076644,0,1.001,-0.0058403,-0.0058403,0.13151
0.027053,-0.0011159,0.23361,-0.071476,0,1.001,-0.0055633,-0.0055633,0.12655
0.026975,-0.0011678,0.23356,-0.066285,0,1.0011,-0.0052593,-0.0052593,0.12155
0.026896,-0.0012209,0.2335,-0.061105,0,1.0011,-0.0049375,-0.0049375,0.11664
0.026819,-0.0012734,0.23345,-0.056091,0,1.0011,-0.0046073,-0.0046073,0.1119
0.026744,-0.0013253,0.2334,-0.051243,0,1.0011,-0.0042712,-0.0042712,0.10735
0.026669,-0.0013775,0.23334,-0.046454,0,1.0011,-0.0039276,-0.0039276,0.10294
0.026595,-0.00143,0.23329,-0.04173,0,1.0011,-0.0035719,-0.0035719,0.09862
0.026519,-0.0014847,0.23323,-0.036898,0,1.0011,-0.0031915,-0.0031915,0.09427
0.026438,-0.0015439,0.23318,-0.031761,0,1.0011,-0.0027814,-0.0027814,0.089839
0.026356,-0.0016044,0.23312,-0.026594,0,1.0011,-0.002359,-0.002359,0.085472
0.026278,-0.001663,0.23307,-0.021685,0,1.0011,-0.0019361,-0.0019361,0.081288
0.026199,-0.0017234,0.23302,-0.016704,0,1.0011,-0.0014744,-0.0014744,0.077198
0.026122,-0.0017852,0.23309,-0.011534,0,1.0011,-0.0009947,-0.0009947,0.073129
0.018886,-0.00021109,0.004502,-0.22884,0,0.75063,-0.054587,-0.054587,0.029608
0.018705,-0.0002207,-0.00042269,-0.2277,0,0.73881,-0.058814,-0.058814,0.026703
0.019062,-0.00021209,0.0094286,-0.22893,0,0.76247,-0.051167,-0.051167,0.032339
0.019243,-0.00021293,0.014414,-0.22902,0,0.77415,-0.048557,-0.048557,0.034878
0.019424,-0.00021358,0.019341,-0.22912,0,0.78533,-0.046111,-0.046111,0.037379
0.019611,-0.00021406,0.024352,-0.22921,0,0.79607,-0.043808,-0.043808,0.039867
0.0198,-0.00021436,0.02934,-0.2293,0,0.80637,-0.041645,-0.041645,0.04235
0.01999,-0.00021447,0.034329,-0.22939,0,0.81624,-0.039615,-0.039615,0.044836
0.020184,-0.00021441,0.03934,-0.22949,0,0.82567,-0.037711,-0.037711,0.047333
0.020376,-0.00021416,0.044267,-0.22958,0,0.83464,-0.035931,-0.035931,0.049837
0.020571,-0.00021373,0.049194,-0.22967,0,0.84324,-0.034257,-0.034257,0.052373
0.020769,-0.00021314,0.054185,-0.22976,0,0.85153,-0.032674,-0.032674,0.054961
0.020967,-0.00021237,0.059112,-0.22986,0,0.85946,-0.031185,-0.031185,0.05759
0.021167,-0.00021144,0.064038,-0.22995,0,0.86705,-0.029782,-0.029782,0.060272
0.021368,-0.00021034,0.068983,-0.23004,0,0.8744,-0.028448,-0.028448,0.063036
0.021575,-0.00020907,0.074011,-0.23013,0,0.88153,-0.027174,-0.027174,0.0659
0.021784,-0.00020763,0.079049,-0.23023,0,0.88841,-0.025962,-0.025962,0.068859
0.021993,-0.00020602,0.084079,-0.23032,0,0.895,-0.024817,-0.024817,0.071892
0.022201,-0.00020426,0.089032,-0.23041,0,0.90129,-0.023737,-0.023737,0.074991
0.022409,-0.00020234,0.093963,-0.2305,0,0.90731,-0.022713,-0.022713,0.078175
0.02262,-0.00020025,0.098933,-0.23059,0,0.91313,-0.021733,-0.021733,0.081477
0.022833,-0.000198,0.10393,-0.23069,0,0.91873,-0.020796,-0.020796,0.084892
0.023044,-0.0001956,0.10885,-0.23078,0,0.92411,-0.019901,-0.019901,0.088413
0.023258,-0.00019303,0.11382,-0.23087,0,0.92927,-0.019046,-0.019046,0.092046
0.02347,-0.00019031,0.11871,-0.23096,0,0.93415,-0.018235,-0.018235,0.095741
0.023672,-0.00018754,0.12337,-0.23106,0,0.93874,-0.017469,-0.017469,0.099476
0.023879,-0.00018458,0.12811,-0.23115,0,0.94317,-0.016728,-0.016728,0.10336
0.024092,-0.00018141,0.13297,-0.23124,0,0.94746,-0.016004,-0.016004,0.10741
0.024296,-0.00017818,0.13763,-0.23133,0,0.95154,-0.015308,-0.015308,0.11155
0.024504,-0.00017476,0.14235,-0.23143,0,0.95549,-0.014627,-0.014627,0.11588
0.02472,-0.00017107,0.14726,-0.23152,0,0.95931,-0.013955,-0.013955,0.12041
0.024927,-0.00016736,0.15192,-0.23161,0,0.96296,-0.013299,-0.013299,0.12509
0.025142,-0.00016334,0.15679,-0.2317,0,0.96646,-0.012654,-0.012654,0.12996
0.025352,-0.00015924,0.16152,-0.2318,0,0.96978,-0.012022,-0.012022,0.13499
0.02556,-0.00015501,0.16618,-0.23189,0,0.97292,-0.0114,-0.0114,0.14018
0.025775,-0.00015047,0.171,-0.23198,0,0.97594,-0.010779,-0.010779,0.14562
0.025985,-0.00014583,0.17571,-0.23207,0,0.97879,-0.010162,-0.010162,0.15125
0.026194,-0.00014101,0.1804,-0.23217,0,0.98146,-0.0095513,-0.0095513,0.15706
0.026402,-0.00013602,0.18506,-0.23226,0,0.98398,-0.0089402,-0.0089402,0.1631
0.026612,-0.00013077,0.18977,-0.23235,0,0.98635,-0.0083225,-0.0083225,0.16942
0.026825,-0.00012527,0.19451,-0.23244,0,0.98856,-0.0076984,-0.0076984,0.17602
0.027033,-0.00011964,0.19917,-0.23254,0,0.99062,-0.0070639,-0.0070639,0.18295
0.027252,-0.00011348,0.20408,-0.23263,0,0.99253,-0.0064111,-0.0064111,0.1903
0.027466,-0.00010719,0.20887,-0.23272,0,0.99425,-0.0057507,-0.0057507,0.19792
0.027674,-0.00010081,0.21352,-0.23281,0,0.99576,-0.005084,-0.005084,0.20582
0.02789,-9.3893e-05,0.21838,-0.23291,0,0.99708,-0.0043973,-0.0043973,0.21416
0.028101,-8.6816e-05,0.22313,-0.233,0,0.99816,-0.0037431,-0.0037431,0.22267
0.028293,-8.293e-05,0.22749,-0.23248,0,0.99895,-0.0031415,-0.0031415,0.23106
0.028482,-7.8396e-05,0.23178,-0.23196,0,0.99946,-0.0027702,-0.0027702,0.23714
0.028467,-0.00010026,0.23172,-0.22703,0,0.99961,-0.0029622,-0.0029622,0.23842
0.02845,-0.00012316,0.23165,-0.22194,0,0.99958,-0.0035094,-0.0035094,0.23704
0.028429,-0.00014612,0.23158,-0.21693,0,0.99957,-0.0040651,-0.0040651,0.23544
0.028408,-0.00016787,0.23151,-0.21227,0,0.99958,-0.0045993,-0.0045993,0.23371
0.028384,-0.00019004,0.23145,-0.20761,0,0.99961,-0.0051162,-0.0051162,0.23179
0.028357,-0.00021359,0.23138,-0.20276,0,0.99965,-0.005637,-0.005637,0.22961
0.028326,-0.00023885,0.23131,-0.19769,0,0.99969,-0.0061619,-0.0061619,0.22719
0.028294,-0.00026373,0.23124,-0.19281,0,0.99974,-0.0066661,-0.0066661,0.22463
0.02826,-0.00028813,0.23118,-0.18815,0,0.99979,-0.0071352,-0.0071352,0.22193
0.028223,-0.00031477,0.23111,-0.18319,0,0.99985,-0.0075884,-0.0075884,0.21898
0.028182,-0.00034265,0.23104,-0.17814,0,0.99991,-0.0080287,-0.0080287,0.21584
0.028141,-0.00036974,0.23097,-0.17338,0,0.99998,-0.0084354,-0.0084354,0.21257
0.028097,-0.00039884,0.23091,-0.1684,0,1.0001,-0.0088136,-0.0088136,0.20911
0.028049,-0.0004292,0.23084,-0.16336,0,1.0001,-0.0091705,-0.0091705,0.20549
0.028002,-0.00045865,0.23077,-0.15862,0,1.0002,-0.0094906,-0.0094906,0.20179
0.027951,-0.00049042,0.2307,-0.15364,0,1.0003,-0.0097771,-0.0097771,0.19796
0.027899,-0.0005223,0.23064,-0.14879,0,1.0003,-0.010032,-0.010032,0.19401
0.027845,-0.00055547,0.23057,-0.1439,0,1.0004,-0.010249,-0.010249,0.18991
0.027786,-0.00059099,0.2305,-0.1388,0,1.0005,-0.010434,-0.010434,0.18561
0.027726,-0.00062763,0.23043,-0.1337,0,1.0006,-0.010588,-0.010588,0.1812
0.027665,-0.00066454,0.23037,-0.12871,0,1.0007,-0.010706,-0.010706,0.17681
0.027606,-0.00070066,0.2303,-0.12397,0,1.0007,-0.010784,-0.010784,0.17241
0.027541,-0.00074011,0.23023,-0.11893,0,1.0008,-0.010824,-0.010824,0.16789
0.027476,-0.00078018,0.23016,-0.11395,0,1.0009,-0.010834,-0.010834,0.16332
0.027412,-0.00081956,0.2301,-0.10919,0,1.0009,-0.010808,-0.010808,0.15879
0.027344,-0.0008618,0.23003,-0.10422,0,1.001,-0.01075,-0.01075,0.15424
0.027279,-0.00090246,0.22996,-0.099551,0,1.0011,-0.010659,-0.010659,0.14969
0.027208,-0.00094687,0.22989,-0.094574,0,1.0011,-0.010535,-0.010535,0.1451
0.027139,-0.00099054,0.22983,-0.089801,0,1.0012,-0.010386,-0.010386,0.14056
0.027071,-0.0010342,0.22976,-0.085142,0,1.0013,-0.010208,-0.010208,0.13607
0.026999,-0.0010807,0.22969,-0.080284,0,1.0013,-0.0099961,-0.0099961,0.13154
0.026927,-0.0011281,0.22962,-0.075446,0,1.0014,-0.0097485,-0.0097485,0.12694
0.02685,-0.001179,0.22956,-0.070361,0,1.0014,-0.0094625,-0.0094625,0.12224
0.026772,-0.0012312,0.22949,-0.065252,0,1.0014,-0.0091439,-0.0091439,0.11752
0.026693,-0.0012845,0.22942,-0.060155,0,1.0015,-0.008802,-0.008802,0.11288
0.026616,-0.0013372,0.22935,-0.055218,0,1.0015,-0.0084464,-0.0084464,0.1084
0.026541,-0.0013893,0.22929,-0.05044,0,1.0015,-0.0080803,-0.0080803,0.10409
0.026467,-0.0014417,0.22922,-0.045718,0,1.0016,-0.0077019,-0.0077019,0.099921
0.026393,-0.0014943,0.22915,-0.041059,0,1.0016,-0.0073066,-0.0073066,0.095828
0.026317,-0.0015489,0.22908,-0.036296,0,1.0016,-0.0068813,-0.0068813,0.091712
0.026236,-0.0016079,0.22902,-0.03124,0,1.0016,-0.0064208,-0.0064208,0.087521
0.026155,-0.0016682,0.22895,-0.026156,0,1.0016,-0.0059438,-0.0059438,0.083392
0.026077,-0.0017265,0.22888,-0.021319,0,1.0016,-0.0054631,-0.0054631,0.079432
0.025998,-0.0017866,0.22881,-0.016412,0,1.0016,-0.0049276,-0.0049276,0.075567
0.025924,-0.001847,0.22893,-0.011328,0,1.0016,-0.0043591,-0.0043591,0.071726
0.018854,-0.00025429,0.004437,-0.22466,0,0.75563,-0.064693,-0.064693,0.027188
0.018672,-0.00026532,-0.00041468,-0.22338,0,0.74463,-0.069472,-0.069472,0.024072
0.019029,-0.00025534,0.009291,-0.22477,0,0.76679,-0.060774,-0.060774,0.030087
0.019208,-0.00025621,0.014201,-0.22488,0,0.77794,-0.05774,-0.05774,0.032741
0.019388,-0.00025685,0.019055,-0.22499,0,0.78864,-0.054889,-0.054889,0.035344
0.019573,-0.00025733,0.02399,-0.22511,0,0.79894,-0.052202,-0.052202,0.037923
0.01976,-0.00025759,0.028904,-0.22522,0,0.80884,-0.049674,-0.049674,0.040487
0.019949,-0.00025765,0.033817,-0.22533,0,0.81833,-0.047297,-0.047297,0.043044
0.02014,-0.00025751,0.038752,-0.22544,0,0.82743,-0.045064,-0.045064,0.045601
0.02033,-0.00025716,0.043606,-0.22555,0,0.8361,-0.042975,-0.042975,0.048155
